13:47:11,37910
13:47:16,38025
13:47:21,37845
13:47:26,37423
13:47:31,37109
13:47:36,36952
13:47:41,36928
13:47:46,36935
13:47:51,36985
13:47:56,37169
13:48:01,36925
13:48:07,36170
13:48:12,35755
13:48:17,35445
13:48:22,34999
13:48:27,34540
13:48:32,34401
13:48:37,33969
13:48:42,33733
13:48:47,33702
13:48:52,33930
13:48:57,34289
13:49:02,34493
13:49:07,34805
13:49:12,34783
13:49:17,34568
13:49:22,34295
13:49:27,33990
13:49:32,33855
13:49:37,32881
13:49:42,25833
13:49:47,9211
13:49:52,9445
13:49:57,7633
13:50:02,6325
13:50:07,6616
13:50:12,10808
13:50:18,24054
13:50:23,31732
13:50:28,31441
13:50:33,31204
13:50:38,30902
13:50:43,30352
13:50:48,29811
13:50:53,29226
13:50:58,28719
13:51:03,28356
13:51:08,28161
13:51:13,28096
13:51:18,27812
13:51:23,27222
13:51:28,26406
13:51:33,25467
13:51:38,25419
13:51:43,25368
13:51:48,25749
13:51:53,25855
13:51:58,25423
13:52:03,24877
13:52:08,24415
13:52:14,23994
13:52:19,23786
13:52:24,23394
13:52:29,22825
13:52:34,22200
13:52:39,21427
13:52:44,20978
13:52:49,20679
13:52:54,20572
13:52:59,20201
13:53:04,19996
13:53:09,19644
13:53:14,19354
13:53:19,19372
13:53:24,19562
13:53:29,19558
13:53:34,19348
13:53:39,19109
13:53:44,18849
13:53:49,18565
13:53:54,18283
13:53:59,18419
13:54:04,19002
13:54:10,20091
13:54:15,21442
13:54:20,22294
13:54:25,22412
13:54:30,22305
13:54:35,22275
13:54:40,22026
13:54:45,21967
13:54:50,22153
13:54:55,22615
13:55:00,23023
13:55:05,23345
13:55:10,23574
13:55:15,23878
13:55:20,24234
13:55:25,24821
13:55:30,25311
13:55:35,25544
13:55:40,25935
13:55:45,25798
13:55:50,25453
13:55:55,25319
13:56:00,25330
13:56:05,25469
13:56:10,25608
13:56:15,25737
13:56:20,25725
13:56:26,25469
13:56:31,25355
13:56:36,25646
13:56:41,25933
13:56:46,26098
13:56:51,26206
13:56:56,26301
13:57:01,26258
13:57:06,26317
13:57:11,26802
13:57:16,27434
13:57:21,28077
13:57:26,28575
13:57:31,28794
13:57:36,28905
13:57:41,28902
13:57:46,28994
13:57:51,28866
13:57:56,28504
13:58:01,28326
13:58:06,28500
13:58:11,28629
13:58:16,28573
13:58:21,28771
13:58:26,29116
13:58:31,29396
13:58:36,29517
13:58:42,29683
13:58:47,29891
13:58:52,29769
13:58:57,30040
13:59:02,30231
13:59:07,30659
13:59:12,30959
13:59:17,31033
13:59:22,31055
13:59:27,31412
13:59:32,31753
13:59:37,31999
13:59:42,32111
13:59:47,32661
13:59:52,32870
13:59:57,32289
14:00:02,32038
14:00:07,32489
14:00:12,32836
14:00:17,33309
14:00:22,33450
14:00:27,33040
14:00:32,33041
14:00:38,32860
14:00:43,33355
14:00:48,33641
14:00:53,33513
14:00:58,33740
14:01:03,33690
14:01:08,36029
14:01:13,35665
14:01:18,32365
14:01:23,32244
14:01:28,32200
14:01:33,32346
14:01:38,32259
14:01:43,32107
14:01:48,34881
14:01:53,34861
14:01:58,35108
14:02:03,34875
14:02:08,34115
14:02:13,33610
14:02:18,33322
14:02:23,32929
14:02:28,32968
14:02:33,32449
14:02:38,31783
14:02:43,31154
14:02:49,31454
14:02:54,31918
14:02:59,32307
14:03:04,32564
14:03:09,32899
14:03:14,32786
14:03:19,32848
14:03:24,32697
14:03:29,32579
14:03:34,32791
14:03:39,32879
14:03:44,32516
14:03:49,31504
14:03:54,32109
14:03:59,32402
14:04:04,32243
14:04:09,32044
14:04:14,31017
14:04:19,30631
14:04:24,30930
14:04:29,31133
14:04:34,31209
14:04:40,31216
14:04:45,31681
14:04:50,31241
14:04:55,31509
14:05:00,31911
14:05:05,32234
14:05:10,32237
14:05:15,32232
14:05:20,31987
14:05:25,31808
14:05:30,31361
14:05:35,31308
14:05:40,31329
14:05:45,31186
14:05:50,31793
14:05:55,32750
14:06:00,32875
14:06:05,31884
14:06:10,32009
14:06:15,32133
14:06:20,31894
14:06:25,31784
14:06:30,32087
14:06:35,32044
14:06:40,32173
14:06:45,32290
14:06:50,32830
14:06:55,33151
14:07:00,35663
14:07:06,37245
14:07:11,3708
14:07:16,6856
14:07:21,35915
14:07:26,33178
14:07:31,24832
14:07:36,4145
14:07:41,33639
14:07:46,33605
14:07:51,34028
14:07:56,33990
14:08:01,33873
14:08:06,33913
14:08:11,33890
14:08:16,33940
14:08:21,33950
14:08:26,34236
14:08:31,34422
14:08:36,34550
14:08:41,34453
14:08:46,34230
14:08:51,34138
14:08:56,34218
14:09:01,34331
14:09:06,34303
14:09:11,34655
14:09:16,34595
14:09:21,34393
14:09:26,34141
14:09:31,34102
14:09:37,34031
14:09:42,33845
14:09:47,33460
14:09:52,33248
14:09:57,33488
14:10:02,33421
14:10:07,33099
14:10:12,32681
14:10:17,31972
14:10:22,31247
14:10:27,30439
14:10:32,29240
14:10:37,28237
14:10:42,27467
14:10:47,27484
14:10:52,25845
14:10:57,27076
14:11:02,27576
14:11:07,33006
14:11:12,33392
14:11:17,33670
14:11:22,33585
14:11:27,33468
14:11:32,32880
14:11:37,32229
14:11:42,31920
14:11:47,31177
14:11:52,29540
14:11:57,29003
14:12:02,26716
14:12:08,27007
14:12:13,24159
14:12:18,22895
14:12:23,21325
14:12:28,23400
14:12:33,19568
14:12:38,19219
14:12:43,16796
14:12:48,15870
14:12:53,14292
14:12:58,12804
14:13:03,11712
14:13:08,9560
14:13:13,8404
14:13:18,7074
14:13:23,6055
14:13:28,5606
14:13:33,5109
14:13:38,4725
14:13:43,4436
14:13:48,4250
14:13:53,4056
14:13:58,3929
14:14:03,3839
14:14:08,3818
14:14:13,3781
14:14:18,3723
14:14:23,3734
14:14:28,3711
14:14:34,3698
14:14:39,3679
14:14:44,3657
14:14:49,3629
14:14:54,3601
14:14:59,3578
14:15:04,3605
14:15:09,3585
14:15:14,3564
14:15:19,3540
14:15:24,3545
14:15:29,3517
14:15:34,3511
14:15:39,3496
14:15:44,3473
14:15:49,3456
14:15:54,3436
14:15:59,3415
14:16:04,3405
14:16:09,3399
14:16:14,3390
14:16:19,3380
14:16:24,3370
14:16:29,3378
14:16:34,3380
14:16:39,3372
14:16:45,3350
14:16:50,3322
14:16:55,3306
14:17:00,3291
14:17:05,3282
14:17:10,3276
14:17:15,3266
14:17:20,3254
14:17:25,3260
14:17:30,3264
14:17:35,3280
14:17:40,3251
14:17:45,3253
14:17:50,3287
14:17:55,3294
14:18:00,3307
14:18:05,3307
14:18:10,3308
14:18:15,3304
14:18:20,3307
14:18:25,3312
14:18:30,3312
14:18:35,3317
14:18:40,3324
14:18:45,3321
14:18:50,3315
14:18:56,3315
14:19:01,3316
14:19:06,3308
14:19:11,3307
14:19:16,3317
14:19:21,3324
14:19:26,3319
14:19:31,3316
14:19:36,3320
14:19:41,3314
14:19:46,3318
14:19:51,3318
14:19:56,3314
14:20:01,3314
14:20:06,3324
14:20:11,3328
14:20:16,3329
14:20:21,3330
14:20:26,3333
14:20:31,3329
14:20:36,3328
14:20:41,3318
14:20:46,3318
14:20:51,3313
14:20:57,3312
14:21:02,3315
14:21:07,3331
14:21:12,3334
14:21:17,3331
14:21:22,3333
14:21:27,3337
14:21:32,3346
14:21:37,3356
14:21:42,3360
14:21:47,3363
14:21:52,3362
14:21:57,3366
14:22:02,3363
14:22:07,3359
14:22:12,3360
14:22:17,3356
14:22:22,3367
14:22:27,3367
14:22:32,3364
14:22:37,3360
14:22:42,3374
14:22:47,3373
14:22:52,3381
14:22:57,3400
14:23:03,3394
14:23:08,3390
14:23:13,3392
14:23:18,3392
14:23:23,3396
14:23:28,3399
14:23:33,3402
14:23:38,3407
14:23:43,3401
14:23:48,3413
14:23:53,3405
14:23:58,3395
14:24:03,3384
14:24:08,3384
14:24:13,3382
14:24:18,3386
14:24:23,3404
14:24:28,3404
14:24:33,3404
14:24:38,3401
14:24:43,3384
14:24:48,3390
14:24:53,3397
14:24:58,3404
14:25:03,3404
14:25:08,3394
14:25:13,3400
14:25:18,3415
14:25:24,3395
14:25:29,3389
14:25:34,3387
14:25:39,3382
14:25:44,3379
14:25:49,3368
14:25:54,3354
14:25:59,3347
14:26:04,3346
14:26:09,3344
14:26:14,3345
14:26:19,3347
14:26:24,3343
14:26:29,3340
14:26:34,3339
14:26:39,3894
14:26:44,4166
14:26:49,4178
14:26:54,4193
14:26:59,4190
14:27:04,4187
14:27:09,4161
14:27:14,4127
14:27:19,4103
14:27:24,4092
14:27:29,4089
14:27:34,4089
14:27:40,4087
14:27:45,4076
14:27:50,4062
14:27:55,4069
14:28:00,4068
14:28:05,4075
14:28:10,4076
14:28:15,4059
14:28:20,4037
14:28:25,4036
14:28:30,4039
14:28:35,4032
14:28:40,4044
14:28:45,4043
14:28:50,4028
14:28:55,4012
14:29:00,4010
14:29:05,4018
14:29:10,4024
14:29:15,4028
14:29:20,4039
14:29:25,4033
14:29:30,4033
14:29:35,4035
14:29:41,4046
14:29:46,4067
14:29:51,4063
14:29:56,4069
14:30:01,4069
14:30:06,4063
14:30:11,4064
14:30:16,4073
14:30:21,4076
14:30:26,4056
14:30:31,4050
14:30:36,4036
14:30:41,4029
14:30:46,4026
14:30:51,4019
14:30:56,4009
14:31:01,4047
14:31:06,4006
14:31:11,4001
14:31:16,3938
14:31:21,3969
14:31:26,3979
14:31:31,3990
14:31:36,3984
14:31:42,3986
14:31:47,3984
14:31:52,3980
14:31:57,4003
14:32:02,3818
14:32:07,3991
14:32:12,3945
14:32:17,3982
14:32:22,3999
14:32:27,3989
14:32:32,3980
14:32:37,3974
14:32:42,3988
14:32:47,3992
14:32:52,3960
14:32:57,3916
14:33:02,3919
14:33:07,3912
14:33:12,3899
14:33:17,3899
14:33:22,3909
14:33:27,3753
14:33:32,3871
14:33:37,3349
14:33:42,3867
14:33:47,3859
14:33:52,3850
14:33:57,3849
14:34:02,3851
14:34:08,3830
14:34:13,3842
14:34:18,3851
14:34:23,3844
14:34:28,3853
14:34:33,3850
14:34:38,3854
14:34:43,3864
14:34:48,3863
14:34:53,3866
14:34:58,3850
14:35:03,3828
14:35:08,3811
14:35:13,3797
14:35:18,3769
14:35:23,3767
14:35:28,3801
14:35:33,3781
14:35:38,3831
14:35:43,3835
14:35:48,3828
14:35:53,3823
14:35:58,3811
14:36:03,3804
14:36:08,3804
14:36:13,3803
14:36:18,3789
14:36:23,3722
14:36:28,3759
14:36:33,3759
14:36:38,3761
14:36:43,3756
14:36:49,3754
14:36:54,3764
14:36:59,3766
14:37:04,3754
14:37:09,3737
14:37:14,3724
14:37:19,3712
14:37:24,3699
14:37:29,3686
14:37:34,3689
14:37:39,3693
14:37:44,3684
14:37:49,3669
14:37:54,3653
14:37:59,3649
14:38:04,3639
14:38:09,3628
14:38:14,3612
14:38:19,3595
14:38:24,3550
14:38:29,3556
14:38:34,3551
14:38:39,3531
14:38:44,3524
14:38:49,3502
14:38:54,3490
14:38:59,3484
14:39:04,3476
14:39:09,3464
14:39:14,3450
14:39:19,3425
14:39:25,3423
14:39:30,3422
14:39:35,3420
14:39:40,3420
14:39:45,3424
14:39:50,3424
14:39:55,3404
14:40:00,3387
14:40:05,3381
14:40:10,3375
14:40:15,3348
14:40:20,3357
14:40:25,3359
14:40:30,3354
14:40:35,3351
14:40:40,3349
14:40:45,3354
14:40:50,3369
14:40:55,3393
14:41:00,3395
14:41:05,3385
14:41:10,3354
14:41:15,3353
14:41:20,3353
14:41:25,3348
14:41:30,3359
14:41:35,3359
14:41:40,3367
14:41:46,3366
14:41:51,3357
14:41:56,3366
14:42:01,3369
14:42:06,3358
14:42:11,3360
14:42:16,3359
14:42:21,3359
14:42:26,3366
14:42:31,3370
14:42:36,3362
14:42:41,3345
14:42:46,3324
14:42:51,3336
14:42:56,3335
14:43:01,3340
14:43:06,3334
14:43:11,3331
14:43:16,3323
14:43:21,3316
14:43:26,3317
14:43:31,3315
14:43:36,3314
14:43:41,2130
14:43:46,3313
14:43:51,3306
14:43:56,3295
14:44:01,3289
14:44:06,3290
14:44:12,3301
14:44:17,3311
14:44:22,3328
14:44:27,3346
14:44:32,3363
14:44:37,3363
14:44:42,3365
14:44:47,3371
14:44:52,3370
14:44:57,3369
14:45:02,3379
14:45:07,3379
14:45:12,3364
14:45:17,3341
14:45:22,3329
14:45:27,3340
14:45:32,3354
14:45:37,3354
14:45:42,3347
14:45:47,3349
14:45:52,3355
14:45:57,3359
14:46:02,3348
14:46:07,3340
14:46:12,3342
14:46:17,3348
14:46:22,3378
14:46:27,3400
14:46:32,3417
14:46:37,3418
14:46:42,3429
14:46:47,3434
14:46:53,3431
14:46:58,3437
14:47:03,3450
14:47:08,3466
14:47:13,3467
14:47:18,3463
14:47:23,3470
14:47:28,3484
14:47:33,3474
14:47:38,3469
14:47:43,3466
14:47:48,3456
14:47:53,3457
14:47:58,3462
14:48:03,3472
14:48:08,3478
14:48:13,3480
14:48:18,3483
14:48:23,3489
14:48:28,3494
14:48:33,3493
14:48:38,3486
14:48:43,3481
14:48:48,3484
14:48:53,3489
14:48:58,3492
14:49:03,3483
14:49:08,3479
14:49:13,3418
14:49:18,3446
14:49:23,3444
14:49:28,3448
14:49:33,3458
14:49:39,3462
14:49:44,3454
14:49:49,3441
14:49:54,3434
14:49:59,3424
14:50:04,3409
14:50:09,3408
14:50:14,3409
14:50:19,3411
14:50:24,3420
14:50:29,3422
14:50:34,3419
14:50:39,3424
14:50:44,3434
14:50:49,3457
14:50:54,3452
14:50:59,3444
14:51:04,3460
14:51:09,3454
14:51:14,3449
14:51:19,3440
14:51:24,3432
14:51:29,3431
14:51:34,3437
14:51:39,3438
14:51:45,3424
14:51:50,3413
14:51:55,3409
14:52:00,3411
14:52:05,3430
14:52:10,3444
14:52:15,3449
14:52:20,3438
14:52:25,3429
14:52:30,3426
14:52:35,3429
14:52:40,3422
14:52:45,3424
14:52:50,3439
14:52:55,3445
14:53:00,3439
14:53:05,3429
14:53:10,3415
14:53:15,3422
14:53:20,3418
14:53:25,3400
14:53:30,3382
14:53:35,3360
14:53:40,3355
14:53:45,3360
14:53:50,3355
14:53:55,3370
14:54:00,3366
14:54:05,3367
14:54:10,3362
14:54:15,3349
14:54:20,3332
14:54:26,3324
14:54:31,3319
14:54:36,3157
14:54:41,3316
14:54:46,3314
14:54:51,3307
14:54:56,3315
14:55:01,3320
14:55:06,3329
14:55:11,3329
14:55:16,3320
14:55:21,3318
14:55:26,3296
14:55:31,3304
14:55:36,3300
14:55:41,2710
14:55:46,3285
14:55:51,3280
14:55:56,3267
14:56:01,3256
14:56:06,3242
14:56:11,3239
14:56:16,3229
14:56:21,3224
14:56:26,3234
14:56:31,3249
14:56:36,3247
14:56:41,3240
14:56:46,3227
14:56:51,3219
14:56:56,3220
14:57:02,3213
14:57:07,3195
14:57:12,3191
14:57:17,3189
14:57:22,3183
14:57:27,3188
14:57:32,3190
14:57:37,3188
14:57:42,3182
14:57:47,3187
14:57:52,3184
14:57:57,3178
14:58:02,3177
14:58:07,3172
14:58:12,3171
14:58:17,3166
14:58:22,3155
14:58:27,3149
14:58:32,3142
14:58:37,3134
14:58:42,3130
14:58:47,3127
14:58:52,3123
14:58:57,3121
14:59:02,3119
14:59:07,3114
14:59:12,3109
14:59:17,3107
14:59:22,3104
14:59:27,2980
14:59:33,3072
14:59:38,3071
14:59:43,3069
14:59:48,3378
14:59:53,3498
14:59:58,3493
15:00:03,3493
15:00:08,3504
15:00:13,3504
15:00:18,3509
15:00:23,3512
15:00:28,3510
15:00:33,3508
15:00:38,3504
15:00:43,3502
15:00:48,3499
15:00:53,3497
15:00:58,3491
15:01:03,3490
15:01:08,3489
15:01:13,3493
15:01:18,3497
15:01:23,3495
15:01:29,3494
15:01:34,3493
15:01:39,3494
15:01:44,3488
15:01:49,3485
15:01:54,3485
15:01:59,3487
15:02:04,3498
15:02:09,3493
15:02:14,3485
15:02:19,3486
15:02:24,3487
15:02:29,3484
15:02:34,3472
15:02:39,3466
15:02:44,3468
15:02:49,3462
15:02:54,3454
15:02:59,3468
15:03:04,3459
15:03:09,3458
15:03:14,3456
15:03:19,3454
15:03:24,3448
15:03:29,3448
15:03:34,3445
15:03:39,3433
15:03:44,3434
15:03:49,3429
15:03:54,3427
15:03:59,3431
15:04:04,3441
15:04:10,3444
15:04:15,3439
15:04:20,3444
15:04:25,3443
15:04:30,3444
15:04:35,3443
15:04:40,3449
15:04:45,3033
15:04:50,2795
15:04:55,2799
15:05:00,2640
15:05:05,2644
15:05:10,2624
15:05:15,2628
15:05:20,2607
15:05:25,2519
15:05:30,2422
15:05:35,2410
15:05:40,2169
15:05:45,2190
15:05:50,2060
15:05:55,2078
15:06:00,2050
15:06:05,2052
15:06:10,2040
15:06:16,2044
15:06:21,2049
15:06:26,2039
15:06:31,2039
15:06:36,2041
15:06:41,2034
15:06:46,2033
15:06:51,2033
15:06:56,2032
15:07:01,2022
15:07:06,2024
15:07:11,2014
15:07:16,2016
15:07:21,2009
15:07:26,2010
15:07:31,2009
15:07:36,2010
15:07:41,2008
15:07:46,2004
15:07:51,2005
15:07:56,2004
15:08:01,2002
15:08:06,1999
15:08:11,1991
15:08:16,1964
15:08:21,1957
15:08:26,1973
15:08:32,1963
15:08:37,1974
15:08:42,1972
15:08:47,1964
15:08:52,1961
15:08:57,1964
15:09:02,1961
15:09:07,1961
